46228;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46229;Germany;Europe;DE;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46230;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46231;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46232;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46233;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46234;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46235;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46236;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46237;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46238;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46239;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46240;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46241;Canada;North America;CA;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46242;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46243;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46244;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46245;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46246;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46247;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46248;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46249;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46250;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46251;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46252;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46253;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46254;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46255;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46256;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46257;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46258;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46259;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46260;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46261;Northwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46262;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46263;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46264;France;Europe;FR;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46265;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46266;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46267;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46268;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46269;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46270;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46271;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46272;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46273;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46274;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46275;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46276;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46277;Germany;Europe;DE;XRQ - TRUCK GROUND;1;486.7066;772.5036
46278;Germany;Europe;DE;XRQ - TRUCK GROUND;1;486.7066;772.5036
46279;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46280;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46281;Southwest;North America;US;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46282;Southwest;North America;US;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46283;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46284;Northwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46285;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46286;France;Europe;FR;XRQ - TRUCK GROUND;1;486.7066;772.5036
46287;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46288;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46289;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46290;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46291;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46292;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46293;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46294;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46295;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;486.7066;772.5036
46296;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46297;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46298;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46299;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46300;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46301;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46302;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46303;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46304;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46305;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46306;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46307;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46308;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46309;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46310;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46311;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46312;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46313;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46314;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46315;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46316;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46317;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46318;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46319;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46320;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46321;Northwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46322;Northwest;North America;US;CARGO TRANSPORT 5;1;204.6251;201.707
46323;Northwest;North America;US;CARGO TRANSPORT 5;9;1275.9017;2910.0374
46324;Northeast;North America;US;CARGO TRANSPORT 5;12;467.8501;4853.3508
46325;Central;North America;US;CARGO TRANSPORT 5;109;497.3477;54889.6182
46326;Canada;North America;CA;CARGO TRANSPORT 5;46;594.7548;32899.4246
46327;Northwest;North America;US;CARGO TRANSPORT 5;23;1196.8054;16156.2599
46328;Canada;North America;CA;CARGO TRANSPORT 5;1;747.2002;816.1709
46329;Southeast;North America;US;CARGO TRANSPORT 5;1;747.2002;816.1709
46330;Canada;North America;CA;CARGO TRANSPORT 5;43;784.164;16157.7463
46331;Canada;North America;CA;CARGO TRANSPORT 5;13;470.2072;6377.4207
46332;Canada;North America;CA;CARGO TRANSPORT 5;16;1338.8185;7269.5013
46333;Canada;North America;CA;CARGO TRANSPORT 5;100;633.1157;56472.8163
46334;Canada;North America;CA;CARGO TRANSPORT 5;105;890.5882;51204.0606
46335;Southwest;North America;US;CARGO TRANSPORT 5;1;352.1394;403.1163
46336;Southwest;North America;US;CARGO TRANSPORT 5;1;486.7066;472.3108
46337;Southwest;North America;US;CARGO TRANSPORT 5;4;345.6658;1077.4318
46338;Southwest;North America;US;CARGO TRANSPORT 5;50;490.9395;21444.2981
46339;Southwest;North America;US;CARGO TRANSPORT 5;13;332.0401;3393.5229
46340;Southwest;North America;US;CARGO TRANSPORT 5;7;466.2609;4377.7627
46341;Southwest;North America;US;CARGO TRANSPORT 5;57;540.8536;28906.8088
46342;Southwest;North America;US;CARGO TRANSPORT 5;24;1512.8488;17802.528
46343;Southwest;North America;US;CARGO TRANSPORT 5;47;654.9092;33243.4322
46344;Central;North America;US;CARGO TRANSPORT 5;46;606.4234;28981.1466
46345;Southeast;North America;US;CARGO TRANSPORT 5;61;1412.6681;21961.7533
46346;Central;North America;US;CARGO TRANSPORT 5;25;1389.9823;11589.5448
46347;Southwest;North America;US;CARGO TRANSPORT 5;5;266.4114;1291.2411
46348;Northwest;North America;US;CARGO TRANSPORT 5;79;851.061;30344.6257
46349;Southeast;North America;US;CARGO TRANSPORT 5;10;503.3476;4836.4395
46350;Southeast;North America;US;CARGO TRANSPORT 5;6;586.207;3859.279
46351;Canada;North America;CA;CARGO TRANSPORT 5;11;467.8501;4407.3846
46352;Canada;North America;CA;CARGO TRANSPORT 5;7;1905.1244;5010.5622
46353;Central;North America;US;CARGO TRANSPORT 5;12;1093.6069;5062.2138
46354;Southeast;North America;US;CARGO TRANSPORT 5;1;486.7066;472.3108
46355;Southwest;North America;US;CARGO TRANSPORT 5;57;465.9572;25896.1905
46356;Northwest;North America;US;CARGO TRANSPORT 5;81;633.1157;66414.6274
46357;Southwest;North America;US;CARGO TRANSPORT 5;16;531.8807;9653.9739
46358;Central;North America;US;CARGO TRANSPORT 5;83;651.007;67656.4546
46359;Canada;North America;CA;CARGO TRANSPORT 5;53;463.7125;21170.9423
46360;Canada;North America;CA;CARGO TRANSPORT 5;25;959.3575;8071.5703
46361;Southeast;North America;US;CARGO TRANSPORT 5;12;470.35;6226.609
46362;Southwest;North America;US;CARGO TRANSPORT 5;50;829.4633;16461.6425
46363;Northeast;North America;US;CARGO TRANSPORT 5;52;612.2173;37567.4236
46364;Southwest;North America;US;CARGO TRANSPORT 5;83;941.7863;36667.3332
46365;Southeast;North America;US;CARGO TRANSPORT 5;7;1524.7787;4302.6278
46366;Southwest;North America;US;CARGO TRANSPORT 5;16;398.3737;6861.2843
46367;Central;North America;US;CARGO TRANSPORT 5;30;879.0655;27339.6079
46368;Northeast;North America;US;CARGO TRANSPORT 5;41;766.4209;26937.2303
46369;Northeast;North America;US;CARGO TRANSPORT 5;11;536.3907;4460.0736
46370;Southwest;North America;US;CARGO TRANSPORT 5;61;991.5685;28633.1459
46371;Central;North America;US;CARGO TRANSPORT 5;2;461.6003;1017.139
46372;Northwest;North America;US;CARGO TRANSPORT 5;52;1308.1851;36319.954
46373;Southeast;North America;US;CARGO TRANSPORT 5;2;699.0928;1829.2478
46374;Southwest;North America;US;CARGO TRANSPORT 5;42;838.2245;14679.4355
46375;Southwest;North America;US;CARGO TRANSPORT 5;1;352.1394;403.1163
46376;Northeast;North America;US;CARGO TRANSPORT 5;2;419.423;875.427
46377;Southwest;North America;US;CARGO TRANSPORT 5;46;290.7968;11092.3826
46378;Central;North America;US;CARGO TRANSPORT 5;4;486.7066;1889.2429
46379;Northwest;North America;US;CARGO TRANSPORT 5;16;1095.6155;3759.6381
46380;Southwest;North America;US;CARGO TRANSPORT 5;90;892.6798;53295.3497
46381;Northwest;North America;US;CARGO TRANSPORT 5;2;739.041;1614.517
46382;Northwest;North America;US;CARGO TRANSPORT 5;25;586.207;15396.7194
46383;Southeast;North America;US;CARGO TRANSPORT 5;25;1512.8978;18695.1005
46384;Southeast;North America;US;CARGO TRANSPORT 5;40;866.4839;15535.4164
46385;Northeast;North America;US;CARGO TRANSPORT 5;127;448.0711;52178.0228
46386;Northeast;North America;US;CARGO TRANSPORT 5;22;1137.7921;11311.1394
46387;Southeast;North America;US;CARGO TRANSPORT 5;71;780.3624;54191.5037
46388;Southeast;North America;US;CARGO TRANSPORT 5;9;301.1068;2877.5382
46389;Southeast;North America;US;CARGO TRANSPORT 5;2;1912.1544;1439.1478
46390;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46391;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46392;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46393;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46394;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46395;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46396;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46397;Canada;North America;CA;XRQ - TRUCK GROUND;1;486.7066;772.5036
46398;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46399;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46400;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46401;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46402;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46403;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46404;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46405;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46406;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46407;Canada;North America;CA;XRQ - TRUCK GROUND;1;486.7066;772.5036
46408;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46409;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46410;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46411;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46412;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46413;Canada;North America;CA;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46414;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46415;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46416;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46417;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46418;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46419;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46420;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46421;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46422;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46423;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46424;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46425;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46426;Southwest;North America;US;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46427;Canada;North America;CA;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46428;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46429;Germany;Europe;DE;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46430;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46431;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46432;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46433;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46434;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46435;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46436;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46437;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46438;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46439;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46440;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46441;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46442;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46443;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46444;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46445;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46446;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46447;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46448;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46449;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46450;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46451;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46452;Northwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46453;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46454;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46455;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46456;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46457;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46458;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46459;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46460;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46461;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46462;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46463;Germany;Europe;DE;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46464;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46465;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46466;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46467;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46468;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46469;France;Europe;FR;XRQ - TRUCK GROUND;1;486.7066;772.5036
46470;Northwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46471;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46472;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46473;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46474;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46475;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;486.7066;772.5036
46476;Northwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46477;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46478;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46479;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46480;Southwest;North America;US;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46481;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46482;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46483;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46484;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46485;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46486;Germany;Europe;DE;XRQ - TRUCK GROUND;1;486.7066;772.5036
46487;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46488;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46489;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46490;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46491;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46492;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46493;Northwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46494;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46495;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46496;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46497;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46498;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46499;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46500;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46501;Germany;Europe;DE;XRQ - TRUCK GROUND;1;486.7066;772.5036
46502;France;Europe;FR;XRQ - TRUCK GROUND;1;486.7066;772.5036
46503;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46504;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46505;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46506;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46507;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46508;France;Europe;FR;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46509;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46510;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46511;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46512;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46513;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46514;France;Europe;FR;XRQ - TRUCK GROUND;1;486.7066;772.5036
46515;Germany;Europe;DE;XRQ - TRUCK GROUND;1;486.7066;772.5036
46516;Northwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46517;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46518;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46519;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46520;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46521;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46522;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46523;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46524;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46525;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46526;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46527;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46528;Germany;Europe;DE;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46529;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46530;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46531;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46532;France;Europe;FR;XRQ - TRUCK GROUND;1;486.7066;772.5036
46533;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46534;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46535;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46536;France;Europe;FR;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46537;Germany;Europe;DE;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46538;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46539;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46540;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46541;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46542;Germany;Europe;DE;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46543;United Kingdom;Europe;GB;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46544;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46545;Canada;North America;CA;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46546;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46547;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46548;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46549;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46550;Southwest;North America;US;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46551;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46552;Southwest;North America;US;XRQ - TRUCK GROUND;1;486.7066;772.5036
46553;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46554;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46555;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;1898.0944;3729.364
46556;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;486.7066;772.5036
46557;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46558;Northwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46559;Southwest;North America;US;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
46560;Southwest;North America;US;XRQ - TRUCK GROUND;1;1912.1544;3756.989
46561;Australia;Pacific;AU;XRQ - TRUCK GROUND;1;2171.2942;3953.9884
